,sub,ses,motion,path
0,sub-04,ses-001,0.167327494973429,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-04/ses-001/t1_linear/sub-04_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
1,sub-25,ses-001,0.13863636648765446,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-25/ses-001/t1_linear/sub-25_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
2,sub-17,ses-001,0.14586015098906902,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-17/ses-001/t1_linear/sub-17_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
3,sub-10,ses-001,0.14248097056237322,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-10/ses-001/t1_linear/sub-10_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
4,sub-22,ses-001,0.1449487044630709,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-22/ses-001/t1_linear/sub-22_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
5,sub-09,ses-001,0.20946328715835752,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-09/ses-001/t1_linear/sub-09_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
6,sub-03,ses-001,0.2060133503982844,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-03/ses-001/t1_linear/sub-03_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
7,sub-26,ses-001,0.14825260460801698,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-26/ses-001/t1_linear/sub-26_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
8,sub-14,ses-001,0.18620346789643408,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-14/ses-001/t1_linear/sub-14_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
9,sub-19,ses-001,0.1656681677430707,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-19/ses-001/t1_linear/sub-19_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
10,sub-13,ses-001,0.13877322745005016,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-13/ses-001/t1_linear/sub-13_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
11,sub-21,ses-001,0.1760485221684077,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-21/ses-001/t1_linear/sub-21_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
12,sub-02,ses-001,0.22811990684545705,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-02/ses-001/t1_linear/sub-02_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
13,sub-08,ses-001,0.13241651162243073,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-08/ses-001/t1_linear/sub-08_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
14,sub-11,ses-001,0.15286435852434221,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-11/ses-001/t1_linear/sub-11_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
15,sub-23,ses-001,0.16623206930828274,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-23/ses-001/t1_linear/sub-23_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
16,sub-24,ses-001,0.1985689911464157,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-24/ses-001/t1_linear/sub-24_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
17,sub-16,ses-001,0.16460073462337688,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-16/ses-001/t1_linear/sub-16_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
18,sub-05,ses-001,0.2478274182747296,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-05/ses-001/t1_linear/sub-05_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
19,sub-01,ses-001,0.15524755905004686,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-01/ses-001/t1_linear/sub-01_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
20,sub-12,ses-001,0.21705072198344533,/home/cbricout/scratch/ProcessedOpenNeuro/ds000120/subjects/sub-12/ses-001/t1_linear/sub-12_ses-001_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
