,sub,ses,motion,path
0,sub-NDARVB091TPK,ses-1,0.1431779997764242,/home/at70870/local_scratch/Site-CUNY/sub-NDARVB091TPK/ses-1/anat/sub-NDARVB091TPK_acq-HCP_T1w.nii.gz
1,sub-NDARVB091TPK,ses-1,0.16621901497972655,/home/at70870/local_scratch/Site-CUNY/sub-NDARVB091TPK/ses-1/anat/sub-NDARVB091TPK_acq-VNav_T1w.nii.gz
2,sub-NDARVB091TPK,ses-1,0.3002038340739675,/home/at70870/local_scratch/Site-CUNY/sub-NDARVB091TPK/ses-1/anat/sub-NDARVB091TPK_acq-VNavNorm_T1w.nii.gz
3,sub-NDARDY198YGR,ses-1,0.21144044186349675,/home/at70870/local_scratch/Site-CUNY/sub-NDARDY198YGR/ses-1/anat/sub-NDARDY198YGR_acq-HCP_T1w.nii.gz
4,sub-NDARDY198YGR,ses-1,0.2908890457220175,/home/at70870/local_scratch/Site-CUNY/sub-NDARDY198YGR/ses-1/anat/sub-NDARDY198YGR_acq-VNav_T1w.nii.gz
5,sub-NDARDY198YGR,ses-1,0.24090975345857077,/home/at70870/local_scratch/Site-CUNY/sub-NDARDY198YGR/ses-1/anat/sub-NDARDY198YGR_acq-VNavNorm_T1w.nii.gz
6,sub-NDARRR214VXP,ses-1,0.10564712129758498,/home/at70870/local_scratch/Site-CUNY/sub-NDARRR214VXP/ses-1/anat/sub-NDARRR214VXP_acq-HCP_T1w.nii.gz
7,sub-NDARRR214VXP,ses-1,0.10256354833564875,/home/at70870/local_scratch/Site-CUNY/sub-NDARRR214VXP/ses-1/anat/sub-NDARRR214VXP_acq-VNav_T1w.nii.gz
8,sub-NDARRR214VXP,ses-1,0.25445580420943886,/home/at70870/local_scratch/Site-CUNY/sub-NDARRR214VXP/ses-1/anat/sub-NDARRR214VXP_acq-VNavNorm_T1w.nii.gz
9,sub-NDARPH340DKQ,ses-1,0.379515624631089,/home/at70870/local_scratch/Site-CUNY/sub-NDARPH340DKQ/ses-1/anat/sub-NDARPH340DKQ_acq-VNavNorm_T1w.nii.gz
10,sub-NDARPH340DKQ,ses-1,0.14779750679799242,/home/at70870/local_scratch/Site-CUNY/sub-NDARPH340DKQ/ses-1/anat/sub-NDARPH340DKQ_acq-HCP_T1w.nii.gz
11,sub-NDARPH340DKQ,ses-1,0.26282803613476374,/home/at70870/local_scratch/Site-CUNY/sub-NDARPH340DKQ/ses-1/anat/sub-NDARPH340DKQ_acq-VNav_T1w.nii.gz
12,sub-NDARNL547DDH,ses-1,0.14794081330888356,/home/at70870/local_scratch/Site-CUNY/sub-NDARNL547DDH/ses-1/anat/sub-NDARNL547DDH_acq-HCP_T1w.nii.gz
13,sub-NDARNL547DDH,ses-1,0.32243184007669407,/home/at70870/local_scratch/Site-CUNY/sub-NDARNL547DDH/ses-1/anat/sub-NDARNL547DDH_acq-VNavNorm_T1w.nii.gz
14,sub-NDARNL547DDH,ses-1,0.203561269961796,/home/at70870/local_scratch/Site-CUNY/sub-NDARNL547DDH/ses-1/anat/sub-NDARNL547DDH_acq-VNav_T1w.nii.gz
15,sub-NDARJJ856NTT,ses-1,0.14296983143888442,/home/at70870/local_scratch/Site-CUNY/sub-NDARJJ856NTT/ses-1/anat/sub-NDARJJ856NTT_acq-HCP_T1w.nii.gz
16,sub-NDARJJ856NTT,ses-1,0.2757120791385311,/home/at70870/local_scratch/Site-CUNY/sub-NDARJJ856NTT/ses-1/anat/sub-NDARJJ856NTT_acq-VNavNorm_T1w.nii.gz
17,sub-NDARJJ856NTT,ses-1,0.1934067162171569,/home/at70870/local_scratch/Site-CUNY/sub-NDARJJ856NTT/ses-1/anat/sub-NDARJJ856NTT_acq-VNav_T1w.nii.gz
18,sub-NDARTD794NKQ,ses-1,0.3448586788678724,/home/at70870/local_scratch/Site-CUNY/sub-NDARTD794NKQ/ses-1/anat/sub-NDARTD794NKQ_acq-VNav_T1w.nii.gz
19,sub-NDARTD794NKQ,ses-1,0.17989386879677824,/home/at70870/local_scratch/Site-CUNY/sub-NDARTD794NKQ/ses-1/anat/sub-NDARTD794NKQ_acq-HCP_T1w.nii.gz
20,sub-NDARTD794NKQ,ses-1,0.42071302238044667,/home/at70870/local_scratch/Site-CUNY/sub-NDARTD794NKQ/ses-1/anat/sub-NDARTD794NKQ_acq-VNavNorm_T1w.nii.gz
21,sub-NDARNB401DN9,ses-1,0.41121538024448623,/home/at70870/local_scratch/Site-CUNY/sub-NDARNB401DN9/ses-1/anat/sub-NDARNB401DN9_acq-VNavNorm_T1w.nii.gz
22,sub-NDARNB401DN9,ses-1,0.3331662654180905,/home/at70870/local_scratch/Site-CUNY/sub-NDARNB401DN9/ses-1/anat/sub-NDARNB401DN9_acq-VNav_T1w.nii.gz
23,sub-NDARNB401DN9,ses-1,0.16737562208202372,/home/at70870/local_scratch/Site-CUNY/sub-NDARNB401DN9/ses-1/anat/sub-NDARNB401DN9_acq-HCP_T1w.nii.gz
24,sub-NDARGY200NTW,ses-1,0.17198516174537185,/home/at70870/local_scratch/Site-CUNY/sub-NDARGY200NTW/ses-1/anat/sub-NDARGY200NTW_acq-VNavNorm_T1w.nii.gz
25,sub-NDARGY200NTW,ses-1,0.1303046491950071,/home/at70870/local_scratch/Site-CUNY/sub-NDARGY200NTW/ses-1/anat/sub-NDARGY200NTW_acq-VNav_T1w.nii.gz
26,sub-NDARGY200NTW,ses-1,0.051267614592727946,/home/at70870/local_scratch/Site-CUNY/sub-NDARGY200NTW/ses-1/anat/sub-NDARGY200NTW_acq-HCP_T1w.nii.gz
27,sub-NDARFN031NAN,ses-1,0.11567797723724461,/home/at70870/local_scratch/Site-CUNY/sub-NDARFN031NAN/ses-1/anat/sub-NDARFN031NAN_acq-HCP_T1w.nii.gz
28,sub-NDARFN031NAN,ses-1,0.21228281043499334,/home/at70870/local_scratch/Site-CUNY/sub-NDARFN031NAN/ses-1/anat/sub-NDARFN031NAN_acq-VNav_T1w.nii.gz
29,sub-NDARFN031NAN,ses-1,0.283654156867971,/home/at70870/local_scratch/Site-CUNY/sub-NDARFN031NAN/ses-1/anat/sub-NDARFN031NAN_acq-VNavNorm_T1w.nii.gz
30,sub-NDARPV502DZ2,ses-1,0.11631653175333805,/home/at70870/local_scratch/Site-CUNY/sub-NDARPV502DZ2/ses-1/anat/sub-NDARPV502DZ2_acq-VNavNorm_T1w.nii.gz
31,sub-NDARFC405UUZ,ses-1,0.17501033512578382,/home/at70870/local_scratch/Site-CUNY/sub-NDARFC405UUZ/ses-1/anat/sub-NDARFC405UUZ_acq-VNav_T1w.nii.gz
32,sub-NDARFC405UUZ,ses-1,0.31332567740703066,/home/at70870/local_scratch/Site-CUNY/sub-NDARFC405UUZ/ses-1/anat/sub-NDARFC405UUZ_acq-VNavNorm_T1w.nii.gz
33,sub-NDARFC405UUZ,ses-1,0.10060054686392637,/home/at70870/local_scratch/Site-CUNY/sub-NDARFC405UUZ/ses-1/anat/sub-NDARFC405UUZ_acq-HCP_T1w.nii.gz
34,sub-NDARGY639ANB,ses-1,0.12860376245658456,/home/at70870/local_scratch/Site-CUNY/sub-NDARGY639ANB/ses-1/anat/sub-NDARGY639ANB_acq-HCP_T1w.nii.gz
35,sub-NDARGY639ANB,ses-1,0.28271813118004774,/home/at70870/local_scratch/Site-CUNY/sub-NDARGY639ANB/ses-1/anat/sub-NDARGY639ANB_acq-VNavNorm_T1w.nii.gz
36,sub-NDARGY639ANB,ses-1,0.10888557126399065,/home/at70870/local_scratch/Site-CUNY/sub-NDARGY639ANB/ses-1/anat/sub-NDARGY639ANB_acq-VNav_T1w.nii.gz
37,sub-NDARRK617NRL,ses-1,0.29523575122158474,/home/at70870/local_scratch/Site-CUNY/sub-NDARRK617NRL/ses-1/anat/sub-NDARRK617NRL_acq-VNav_T1w.nii.gz
38,sub-NDARRK617NRL,ses-1,0.33498925098486104,/home/at70870/local_scratch/Site-CUNY/sub-NDARRK617NRL/ses-1/anat/sub-NDARRK617NRL_acq-VNavNorm_T1w.nii.gz
39,sub-NDARRK617NRL,ses-1,0.1673794292422262,/home/at70870/local_scratch/Site-CUNY/sub-NDARRK617NRL/ses-1/anat/sub-NDARRK617NRL_acq-HCP_T1w.nii.gz
40,sub-NDARPV412JEN,ses-1,0.2604675186344113,/home/at70870/local_scratch/Site-CUNY/sub-NDARPV412JEN/ses-1/anat/sub-NDARPV412JEN_acq-VNavNorm_T1w.nii.gz
41,sub-NDARPV412JEN,ses-1,0.1684923527460077,/home/at70870/local_scratch/Site-CUNY/sub-NDARPV412JEN/ses-1/anat/sub-NDARPV412JEN_acq-VNav_T1w.nii.gz
42,sub-NDARPV412JEN,ses-1,0.16252848525562963,/home/at70870/local_scratch/Site-CUNY/sub-NDARPV412JEN/ses-1/anat/sub-NDARPV412JEN_acq-HCP_T1w.nii.gz
43,sub-NDARAB282FDJ,ses-1,0.17866628565425877,/home/at70870/local_scratch/Site-CUNY/sub-NDARAB282FDJ/ses-1/anat/sub-NDARAB282FDJ_acq-VNav_T1w.nii.gz
44,sub-NDARAB282FDJ,ses-1,0.3006166362563757,/home/at70870/local_scratch/Site-CUNY/sub-NDARAB282FDJ/ses-1/anat/sub-NDARAB282FDJ_acq-VNavNorm_T1w.nii.gz
45,sub-NDARAB282FDJ,ses-1,0.09933378305211633,/home/at70870/local_scratch/Site-CUNY/sub-NDARAB282FDJ/ses-1/anat/sub-NDARAB282FDJ_acq-HCP_T1w.nii.gz
46,sub-NDARYV571RJJ,ses-1,0.13970433777257363,/home/at70870/local_scratch/Site-CUNY/sub-NDARYV571RJJ/ses-1/anat/sub-NDARYV571RJJ_acq-VNavNorm_T1w.nii.gz
47,sub-NDARYV571RJJ,ses-1,0.08196424080572488,/home/at70870/local_scratch/Site-CUNY/sub-NDARYV571RJJ/ses-1/anat/sub-NDARYV571RJJ_acq-HCP_T1w.nii.gz
48,sub-NDARYV571RJJ,ses-1,0.16614505297244891,/home/at70870/local_scratch/Site-CUNY/sub-NDARYV571RJJ/ses-1/anat/sub-NDARYV571RJJ_acq-VNav_T1w.nii.gz
49,sub-NDARUG099ZDH,ses-1,0.11051842084437398,/home/at70870/local_scratch/Site-CUNY/sub-NDARUG099ZDH/ses-1/anat/sub-NDARUG099ZDH_acq-HCP_T1w.nii.gz
50,sub-NDAREP587HDK,ses-1,0.16755624419448573,/home/at70870/local_scratch/Site-CUNY/sub-NDAREP587HDK/ses-1/anat/sub-NDAREP587HDK_acq-HCP_T1w.nii.gz
51,sub-NDAREP587HDK,ses-1,0.41427537961247185,/home/at70870/local_scratch/Site-CUNY/sub-NDAREP587HDK/ses-1/anat/sub-NDAREP587HDK_acq-VNavNorm_T1w.nii.gz
52,sub-NDAREP587HDK,ses-1,0.33642768715184296,/home/at70870/local_scratch/Site-CUNY/sub-NDAREP587HDK/ses-1/anat/sub-NDAREP587HDK_acq-VNav_T1w.nii.gz
53,sub-NDARTM826GNP,ses-1,0.2411272371650575,/home/at70870/local_scratch/Site-CUNY/sub-NDARTM826GNP/ses-1/anat/sub-NDARTM826GNP_acq-VNav_T1w.nii.gz
54,sub-NDARTM826GNP,ses-1,0.07517826777531014,/home/at70870/local_scratch/Site-CUNY/sub-NDARTM826GNP/ses-1/anat/sub-NDARTM826GNP_acq-HCP_T1w.nii.gz
55,sub-NDARTM826GNP,ses-1,0.17065259498891416,/home/at70870/local_scratch/Site-CUNY/sub-NDARTM826GNP/ses-1/anat/sub-NDARTM826GNP_acq-VNavNorm_T1w.nii.gz
56,sub-NDARDU314YVY,ses-1,0.296586839883953,/home/at70870/local_scratch/Site-CUNY/sub-NDARDU314YVY/ses-1/anat/sub-NDARDU314YVY_acq-VNavNorm_T1w.nii.gz
57,sub-NDARDU314YVY,ses-1,0.2947120467935943,/home/at70870/local_scratch/Site-CUNY/sub-NDARDU314YVY/ses-1/anat/sub-NDARDU314YVY_acq-VNav_T1w.nii.gz
58,sub-NDARDU314YVY,ses-1,0.21151995187557207,/home/at70870/local_scratch/Site-CUNY/sub-NDARDU314YVY/ses-1/anat/sub-NDARDU314YVY_acq-HCP_T1w.nii.gz
59,sub-NDARDW147PAZ,ses-1,0.2394366899768463,/home/at70870/local_scratch/Site-CUNY/sub-NDARDW147PAZ/ses-1/anat/sub-NDARDW147PAZ_acq-VNav_T1w.nii.gz
60,sub-NDARDW147PAZ,ses-1,0.2523932158409574,/home/at70870/local_scratch/Site-CUNY/sub-NDARDW147PAZ/ses-1/anat/sub-NDARDW147PAZ_acq-VNavNorm_T1w.nii.gz
61,sub-NDARDW147PAZ,ses-1,0.13508252443863358,/home/at70870/local_scratch/Site-CUNY/sub-NDARDW147PAZ/ses-1/anat/sub-NDARDW147PAZ_acq-HCP_T1w.nii.gz
62,sub-NDARHR448DEV,ses-1,0.1309905691788773,/home/at70870/local_scratch/Site-CUNY/sub-NDARHR448DEV/ses-1/anat/sub-NDARHR448DEV_acq-VNavNorm_T1w.nii.gz
